Book Name,Author,Average Rating,Number of Ratings,Score on Goodreads
0.1130434782608695,0.2837837837837837,0.3925233644859816,0.1688782863674767,0.4829545454545454
0.8173913043478261,0.9783783783783784,0.0841121495327104,0.0121763331842353,0.4829545454545454
0.2152173913043478,0.3,0.3831775700934581,0.8626807812732965,0.4829545454545454
0.6739130434782609,0.3351351351351351,0.3551401869158881,0.0841409472690224,0.4829545454545454
0.3826086956521739,0.3027027027027027,0.6168224299065419,0.0877689975647333,0.4772727272727273
0.7434782608695653,0.0351351351351351,0.467289719626168,0.3394463495850107,0.4772727272727273
0.1326086956521739,0.3243243243243243,0.3271028037383177,0.0450772824412305,0.4772727272727273
0.982608695652174,0.5297297297297298,0.7757009345794397,0.5893345261169922,0.4715909090909091
0.5608695652173913,0.6432432432432433,0.439252336448598,0.0008448884250285,0.4715909090909091
0.8630434782608696,0.8243243243243243,0.5887850467289724,0.0229113861140102,0.4715909090909091
0.4717391304347826,0.4297297297297298,0.5794392523364484,0.2454649371303613,0.4715909090909091
0.108695652173913,0.4054054054054054,0.1401869158878508,0.4480393618607425,0.4659090909090909
0.6021739130434782,0.6810810810810811,0.4766355140186915,0.0862283186720341,0.4659090909090909
0.4217391304347826,0.2729729729729729,0.4485981308411215,0.0393618607425078,0.4659090909090909
0.3282608695652174,0.2675675675675676,0.6822429906542054,0.5805874459519904,0.4659090909090909
0.1608695652173913,0.8135135135135135,0.6915887850467288,0.1272799562645991,0.4659090909090909
0.7760869565217391,0.5270270270270271,0.6635514018691593,0.3347746135877938,0.4602272727272727
0.6891304347826087,0.2459459459459459,0.2429906542056077,0.0654043039610357,0.4602272727272727
0.7521739130434782,0.4594594594594595,0.1775700934579442,0.0460215695044977,0.4602272727272727
0.9108695652173912,0.5027027027027027,0.4485981308411215,0.3623080363799016,0.4602272727272727
0.808695652173913,0.7675675675675676,0.3644859813084111,0.1211669400129218,0.4602272727272727
0.0347826086956521,0.9621621621621622,0.4112149532710281,0.3554495303414343,0.4545454545454546
0.4239130434782608,0.1756756756756756,0.439252336448598,0.2481983996819243,0.4545454545454546
0.6760869565217391,0.8594594594594596,0.2523364485981307,0.2882063515729834,0.4488636363636364
0.7608695652173914,0.3459459459459459,0.429906542056075,0.1037224790020376,0.4488636363636364
0.6217391304347826,0.2378378378378378,0.542056074766355,0.2787137816211918,0.4488636363636364
0.782608695652174,0.4135135135135135,0.1869158878504673,0.0222155956463396,0.4488636363636364
0.8978260869565218,0.1783783783783784,0.6074766355140189,0.1810049202325928,0.4488636363636364
0.0717391304347826,0.154054054054054,0.3644859813084111,0.0532776700959196,0.4488636363636364
0.0760869565217391,0.518918918918919,0.6261682242990658,0.223149942845783,0.4431818181818182
0.4804347826086956,0.7810810810810811,0.1869158878504673,0.0227622881566522,0.4431818181818182
0.3891304347826087,0.4378378378378378,0.1588785046728973,0.0210228119874757,0.4431818181818182
0.3869565217391304,0.1,0.1308411214953269,0.6483276179116346,0.4431818181818182
0.7717391304347826,0.8783783783783784,0.8411214953271027,0.2836340142140052,0.4375
0.15,0.8621621621621622,0.0934579439252334,0.4142935241787187,0.4375
0.3978260869565217,0.1594594594594594,0.4205607476635515,0.2554048009542269,0.4318181818181818
0.5673913043478261,0.0648648648648648,0.2897196261682242,0.2525222404453059,0.4318181818181818
0.6608695652173913,0.5162162162162163,0.429906542056075,0.1476566771035236,0.4318181818181818
0.5239130434782608,0.1972972972972973,0.1308411214953269,0.2617166144823816,0.4318181818181818
0.2130434782608695,0.8540540540540541,0.0093457943925234,0.1996421649023408,0.4261363636363636
0.7347826086956522,0.0648648648648648,0.2616822429906542,0.6025545450027334,0.4261363636363636
0.8369565217391305,0.1810810810810811,0.8971962616822431,0.2806520550668456,0.4261363636363636
0.4282608695652174,0.5459459459459459,0.514018691588785,0.1461159982108245,0.4261363636363636
0.6847826086956522,0.427027027027027,0.8785046728971961,0.0846379404602156,0.4261363636363636
0.9782608695652174,0.9162162162162164,0.4205607476635515,0.5929625764127031,0.4204545454545454
0.4369565217391304,0.2108108108108108,0.532710280373832,0.2794592714079817,0.4204545454545454
0.7869565217391304,0.6108108108108108,0.5607476635514019,0.1717111475572784,0.4204545454545454
0.1956521739130435,0.0918918918918919,0.7943925233644862,0.1587893245862531,0.4147727272727273
0.2717391304347826,0.645945945945946,0.6822429906542054,0.0126236270563093,0.4147727272727273
0.75,0.7945945945945947,0.7476635514018692,0.3541076487252124,0.4147727272727273
0.9695652173913044,0.6378378378378379,0.5046728971962615,0.1208190447790865,0.4147727272727273
0.2021739130434782,0.0,0.3644859813084111,0.0255951493464539,0.4147727272727273
0.05,0.4675675675675675,0.3551401869158881,0.496893792555042,0.4147727272727273
0.1565217391304348,0.9081081081081082,0.7383177570093462,0.056508125838676,0.4147727272727273
0.6391304347826087,0.4081081081081081,0.3644859813084111,0.0032801550618756,0.4090909090909091
0.65,0.0648648648648648,0.5233644859813085,0.4670742010834451,0.4090909090909091
0.4,0.2135135135135135,0.3644859813084111,0.0292231996421649,0.4090909090909091
0.8673913043478261,0.8,0.3831775700934581,0.9468714278614384,0.4090909090909091
0.8,0.327027027027027,0.514018691588785,0.266487749117837,0.4034090909090909
0.117391304347826,0.4189189189189189,0.7570093457943923,0.8666567268028428,0.4034090909090909
0.2,0.427027027027027,0.6355140186915889,0.1657472292629591,0.4034090909090909
0.4326086956521739,0.327027027027027,0.457943925233645,0.3080363799015954,0.3977272727272727
0.4913043478260869,0.8810810810810812,0.429906542056075,0.1748919039809154,0.3977272727272727
0.35,0.0648648648648648,0.3271028037383177,0.1579941354803439,0.3977272727272727
0.1347826086956521,0.2594594594594595,0.2336448598130838,0.2971025296953432,0.3977272727272727
0.8391304347826087,0.6027027027027028,0.5607476635514019,0.1698225734307439,0.3920454545454546
0.85,0.5702702702702703,0.457943925233645,0.0170965657770488,0.3920454545454546
0.9804347826086957,0.3621621621621622,0.5794392523364484,0.4614581780229611,0.3920454545454546
0.1217391304347826,0.9270270270270272,0.5981308411214954,0.1928830575021122,0.3863636363636363
0.4173913043478261,0.6297297297297297,0.6448598130841123,0.8476218875801401,0.3863636363636363
0.9369565217391304,0.5216216216216216,0.4205607476635515,0.0250981561552606,0.3863636363636363
0.1913043478260869,0.5486486486486487,0.1775700934579442,0.1686794890909994,0.3863636363636363
0.5369565217391304,0.372972972972973,0.2710280373831772,0.6491725063366631,0.3806818181818182
0.3434782608695652,0.027027027027027,0.7663551401869158,0.3390984543511754,0.3806818181818182
0.8456521739130435,0.937837837837838,0.5046728971962615,0.2685254212017295,0.3806818181818182
0.2217391304347826,0.4351351351351351,0.457943925233645,0.955469410069082,0.3806818181818182
0.6152173913043478,0.1864864864864865,0.5794392523364484,0.3468515481337905,375.0
0.5065217391304347,0.0162162162162162,0.2897196261682242,0.0800656031012375,375.0
0.3260869565217391,0.8216216216216217,0.5794392523364484,0.2613190199294269,375.0
0.4760869565217391,0.1351351351351351,0.6074766355140189,0.0742010834451567,375.0
0.3782608695652174,0.954054054054054,0.6074766355140189,0.0588439938372844,375.0
0.932608695652174,0.7324324324324325,0.0186915887850465,0.0385666716365985,375.0
0.6369565217391304,0.4,0.6261682242990658,0.5499229660553651,0.3693181818181818
0.3173913043478261,0.8054054054054054,0.7476635514018692,0.2657919586501665,0.3693181818181818
0.3521739130434783,0.3432432432432433,0.1962616822429908,0.002882560508921,0.3693181818181818
0.5891304347826087,0.3972972972972973,0.3364485981308411,0.6182098305253217,0.3693181818181818
0.3391304347826087,0.3432432432432433,0.8504672897196266,0.4466477809254013,0.3636363636363636
0.4521739130434782,0.4567567567567567,0.4485981308411215,0.1328462800059639,0.3636363636363636
0.7021739130434783,0.1648648648648648,0.0841121495327104,0.5371005417225784,0.3636363636363636
0.0630434782608695,0.9432432432432432,0.7943925233644862,0.5848118880771334,0.3579545454545454
0.9130434782608696,0.0972972972972973,0.7476635514018692,0.66050395109587,0.3579545454545454
0.1434782608695652,0.4324324324324324,0.7570093457943923,0.197256597584613,0.3579545454545454
0.4304347826086956,0.8162162162162163,0.457943925233645,0.0350380199791262,0.3579545454545454
0.1978260869565217,0.664864864864865,0.4205607476635515,0.2541126186571244,0.3579545454545454
0.3565217391304348,0.5945945945945946,0.3084112149532707,0.3023209582028726,0.3522727272727273
0.1239130434782608,0.3702702702702702,0.0747663551401869,0.0135679141195765,0.3522727272727273
0.8043478260869565,0.1081081081081081,0.5233644859813085,0.2250385169723174,0.3522727272727273
0.0152173913043478,0.7486486486486487,0.4485981308411215,0.071666418170071,0.3522727272727273
0.0565217391304347,0.2216216216216216,0.6448598130841123,0.0445305899309179,0.3522727272727273
0.25,0.6594594594594595,0.5607476635514019,0.1604294021171909,0.3522727272727273
0.9869565217391304,0.1891891891891892,0.4953271028037385,0.0795189105909248,0.3465909090909091
0.308695652173913,0.2702702702702703,0.5981308411214954,0.1909944833755777,0.3465909090909091
1.0,0.7891891891891892,0.3644859813084111,0.4240842900452263,0.3465909090909091
0.6282608695652174,0.3810810810810811,0.429906542056075,0.9413548034391928,0.3465909090909091
0.7369565217391304,0.7783783783783784,0.2616822429906542,0.0356841111276775,0.3465909090909091
0.1391304347826087,0.7756756756756757,0.8411214953271027,0.8241638089558173,0.3409090909090909
0.1717391304347826,0.6891891891891893,0.3457943925233646,0.115898812186273,0.3409090909090909
0.0739130434782608,0.8756756756756757,0.934579439252337,0.0058645196560807,0.3409090909090909
0.0217391304347826,0.3594594594594594,0.3364485981308411,0.1834898861885592,0.3352272727272727
0.8934782608695653,0.5513513513513514,0.2803738317757012,0.776700959196859,0.3352272727272727
0.3,0.8,0.542056074766355,0.8011530242035684,0.3352272727272727
0.2847826086956522,0.827027027027027,0.2990654205607477,0.0013915809353411,0.3352272727272727
0.2543478260869565,0.9594594594594597,0.3551401869158881,0.1741961135132448,0.3295454545454546
0.9478260869565216,0.3783783783783784,0.1401869158878508,0.0672431787684508,0.3238636363636363
0.4652173913043478,0.9567567567567568,0.0280373831775699,4.969931911932802e-05,0.3238636363636363
0.5956521739130435,0.127027027027027,0.5794392523364484,0.528552258834054,0.3238636363636363
0.3065217391304348,0.3864864864864865,0.0,0.2876099597435515,0.3238636363636363
0.2804347826086956,0.9594594594594597,0.2803738317757012,0.1421897520003975,0.3181818181818182
0.2304347826086956,0.3837837837837838,0.5514018691588785,0.4045027583122111,0.3181818181818182
0.6043478260869565,0.1621621621621621,0.467289719626168,0.0019382734456537,0.3181818181818182
0.6434782608695653,0.9891891891891892,0.3271028037383177,0.0357338104467968,0.3181818181818182
0.6456521739130435,0.4162162162162162,0.2803738317757012,0.6922618160131206,0.3125
0.5804347826086956,0.9243243243243244,0.0,0.002584364594205,0.3125
0.8065217391304348,0.3351351351351351,0.2242990654205607,0.0145122011828437,0.3125
0.6239130434782609,0.3162162162162162,0.8785046728971961,0.2082898464291039,0.3125
0.9934782608695653,0.3567567567567568,0.1401869158878508,0.0220167983698623,0.3068181818181818
0.3478260869565217,0.1810810810810811,0.532710280373832,0.3813428756026042,0.3068181818181818
0.4630434782608695,0.5432432432432432,0.7009345794392527,0.0272849261965111,0.3068181818181818
0.5130434782608696,0.9243243243243244,0.1869158878504673,0.0603846727299835,0.3068181818181818
0.4608695652173913,0.4108108108108108,0.981308411214953,0.0070076039958252,0.3068181818181818
0.5260869565217391,0.2567567567567568,0.514018691588785,0.4030614780577506,0.3011363636363636
0.4956521739130435,0.2837837837837837,0.485981308411215,0.1176382883554495,0.3011363636363636
0.6065217391304348,0.0378378378378378,0.532710280373832,0.7513046071268823,0.3011363636363636
0.6804347826086956,0.9243243243243244,0.1401869158878508,0.1697728741116246,0.3011363636363636
0.5543478260869565,0.9216216216216216,0.4018691588785046,0.0410516375925649,0.3011363636363636
0.8478260869565217,0.1459459459459459,0.7289719626168223,0.075145370508424,0.3011363636363636
0.6304347826086957,0.7216216216216217,0.514018691588785,0.4646389344465981,0.2954545454545454
0.9891304347826088,0.6567567567567568,0.1401869158878508,0.0114805427165647,0.2954545454545454
0.7565217391304347,0.1378378378378378,0.6542056074766354,0.1596342130112817,0.2954545454545454
0.8804347826086957,0.0297297297297297,0.439252336448598,0.4034590726107052,0.2897727272727273
0.2608695652173913,0.818918918918919,0.5794392523364484,0.0002484965955966,0.2897727272727273
0.941304347826087,0.9810810810810812,0.7476635514018692,0.0178917548829581,0.2897727272727273
0.1413043478260869,0.2108108108108108,0.5046728971962615,0.4089259977138313,0.2840909090909091
0.0521739130434782,0.5324324324324324,0.1682242990654203,0.0962675811341384,0.2840909090909091
0.9847826086956522,0.7864864864864866,0.9158878504672896,0.1701207693454599,0.2784090909090909
0.6195652173913043,0.3459459459459459,0.542056074766355,0.5204512698176035,0.2784090909090909
0.4782608695652174,0.0594594594594594,0.1588785046728973,0.012424829779832,0.2784090909090909
0.9586956521739132,0.591891891891892,0.4205607476635515,0.0174444610108841,0.2784090909090909
0.991304347826087,0.0459459459459459,0.5887850467289724,0.3267233238904627,0.2784090909090909
0.8304347826086956,0.7513513513513514,0.3177570093457946,0.2405944038566671,0.2727272727272727
0.9717391304347828,0.745945945945946,0.4485981308411215,0.1426370458724715,0.2727272727272727
0.1804347826086956,0.7837837837837838,0.467289719626168,0.1927836588638735,0.2727272727272727
0.7804347826086957,0.227027027027027,0.2897196261682242,0.1652999353908851,0.2670454545454545
0.9565217391304348,0.2351351351351351,0.4485981308411215,0.1901495949505491,0.2670454545454545
0.7913043478260869,0.1567567567567567,0.457943925233645,0.758511008399185,0.2670454545454545
0.8543478260869566,0.7189189189189189,0.7476635514018692,0.1305601113264748,0.2670454545454545
0.7630434782608696,0.1351351351351351,0.4766355140186915,0.5725858555737786,0.2613636363636363
